Start sensor init
0.000366, -0.000244, 0.063074,
0.000366, -0.000488, 0.062891,
0.000305, -0.000122, 0.062891,
0.000244, 0.000549, 0.062830,
0.000305, -0.000061, 0.062952,
0.000244, 0.000122, 0.062952,
0.000305, 0.000061, 0.062952,
0.000305, 0.000061, 0.062952,
0.000305, 0.000061, 0.062952,
0.000305, 0.000122, 0.062952,
0.000366, 0.000427, 0.062891,
0.000366, 0.000061, 0.062891,
0.000183, 0.000671, 0.063074,
0.000549, -0.000183, 0.062830,
0.001342, 0.000000, 0.062891,
0.001586, -0.000610, 0.063196,
0.001586, -0.000366, 0.063074,
0.001525, -0.002501, 0.063623,
0.001220, 0.001586, 0.067100,
0.003355, 0.002562, 0.069113,
0.005124, 0.000427, 0.074420,
0.003111, 0.001220, 0.073261,
0.004270, -0.001403, 0.070272,
0.001952, -0.002806, 0.070821,
-0.001830, -0.001525, 0.074298,
-0.004819, -0.010553, 0.073871,
-0.005856, -0.009028, 0.066673,
-0.008906, -0.008784, 0.063257,
-0.012932, -0.013603, 0.064965,
-0.015616, -0.018788, 0.069174,
-0.018788, -0.012993, 0.069967,
-0.022753, -0.012200, 0.059719,
-0.022753, -0.022875, 0.045201,
-0.021655, -0.025742, 0.034282,
-0.028548, -0.030927, 0.020496,
-0.030378, -0.021350, 0.016165,
-0.036661, -0.020008, 0.016714,
-0.035746, -0.021289, 0.005978,
-0.037210, -0.018971, 0.007015,
-0.036783, -0.018971, -0.000549,
-0.038369, -0.015433, 0.012322,
-0.037454, -0.005490, 0.023790,
-0.038674, 0.003050, 0.029341,
-0.036173, 0.008601, 0.035929,
-0.038491, 0.017324, 0.045323,
-0.035807, 0.033672, 0.051789,
-0.032574, 0.038674, 0.049776,
-0.024461, 0.047946, 0.043554,
-0.018666, 0.047153, 0.040077,
-0.013176, 0.051545, 0.035807,
-0.009577, 0.043859, 0.037393,
-0.007686, 0.043615, 0.048800,
-0.007747, 0.042700, 0.053375,
-0.001403, 0.040199, 0.053436,
0.000427, 0.039955, 0.055205,
0.004392, 0.036051, 0.053924,
0.003416, 0.035868, 0.057462,
0.004758, 0.033611, 0.058316,
0.004941, 0.032025, 0.059658,
0.008296, 0.032635, 0.059048,
0.005124, 0.030500, 0.065087,
0.005978, 0.026840, 0.065148,
0.004331, 0.028792, 0.073078,
0.004880, 0.029158, 0.073566,
0.002562, 0.024522, 0.073261,
0.002562, 0.019337, 0.070760,
-0.000305, 0.017141, 0.072590,
-0.002196, 0.016409, 0.069662,
-0.002135, 0.013664, 0.065758,
-0.004819, 0.007686, 0.068076,
-0.007259, 0.008723, 0.064416,
-0.008357, 0.006100, 0.060390,
-0.009638, 0.006527, 0.058194,
-0.010919, 0.005246, 0.053314,
-0.011956, 0.005551, 0.053619,
-0.013908, 0.004087, 0.055144,
-0.016409, 0.004148, 0.057462,
-0.018422, 0.005978, 0.057035,
-0.018788, 0.007259, 0.055510,
-0.020618, 0.007991, 0.053558,
-0.020862, 0.009150, 0.052887,
-0.022326, 0.009455, 0.050081,
-0.022143, 0.010492, 0.045872,
-0.023973, 0.009272, 0.042090,
-0.023119, 0.009272, 0.035929,
-0.024461, 0.008784, 0.034831,
-0.024339, 0.008357, 0.037088,
-0.024278, 0.010004, 0.041175,
-0.024583, 0.010187, 0.048739,
-0.024888, 0.010492, 0.051606,
-0.022021, 0.008052, 0.049715,
-0.022997, 0.007015, 0.056791,
-0.019886, 0.006893, 0.056791,
-0.020008, 0.005673, 0.061976,
-0.019215, 0.004636, 0.059963,
-0.016287, 0.004697, 0.057584,
-0.015799, 0.002745, 0.059231,
-0.015738, 0.002501, 0.059048,
-0.014335, 0.000915, 0.059353,
-0.012444, 0.000000, 0.060268,
-0.011285, 0.000000, 0.064233,
-0.009638, 0.000366, 0.068198,
-0.007991, 0.003721, 0.070394,
-0.007076, 0.004026, 0.069174,
-0.004819, 0.003233, 0.066795,
-0.005429, 0.002074, 0.068869,
-0.004941, 0.004270, 0.068198,
-0.005063, 0.004331, 0.068076,
-0.004941, 0.003843, 0.068564,
-0.002684, 0.003843, 0.065270,
-0.003416, 0.007137, 0.069479,
-0.002806, 0.008967, 0.071309,
-0.004148, 0.012383, 0.077409,
-0.002684, 0.016714, 0.077714,
-0.006649, 0.018178, 0.081496,
-0.009455, 0.009882, 0.073627,
-0.014701, 0.005673, 0.072102,
-0.014884, -0.004636, 0.063989,
-0.015311, -0.012932, 0.052216,
-0.017080, -0.012810, 0.049288,
-0.019764, -0.009943, 0.055205,
-0.009516, -0.003660, 0.046604,
-0.007015, 0.004026, 0.054229,
-0.002806, 0.008784, 0.058194,
0.000793, 0.009516, 0.062769,
0.004331, 0.009089, 0.060817,
0.008357, 0.011895, 0.057828,
0.009638, 0.011712, 0.059414,
0.008296, 0.011956, 0.058499,
0.009211, 0.009272, 0.057645,
0.006161, 0.012993, 0.058987,
0.006222, 0.012444, 0.059902,
0.006893, 0.013237, 0.058377,
0.008479, 0.016470, 0.058865,
0.007625, 0.022509, 0.065331,
0.005795, 0.025132, 0.072651,
0.007259, 0.024827, 0.072285,
0.007015, 0.017385, 0.069540,
0.003050, 0.016409, 0.067954,
-0.000305, 0.016897, 0.063623,
-0.002135, 0.012017, 0.063562,
-0.010980, 0.012566, 0.067222,
-0.010187, 0.007869, 0.067344,
-0.013908, 0.005795, 0.066063,
-0.018422, 0.000610, 0.067283,
-0.014579, -0.005185, 0.060634,
-0.013420, -0.005856, 0.062342,
-0.010736, -0.009089, 0.056486,
-0.010858, -0.005612, 0.060512,
-0.012078, -0.004758, 0.060085,
-0.009577, -0.004636, 0.058011,
-0.008601, -0.007503, 0.058560,
-0.007869, -0.008052, 0.059353,
-0.005795, -0.009943, 0.060207,
-0.002684, -0.008540, 0.060390,
-0.001647, -0.007564, 0.062891,
0.001586, -0.005978, 0.063196,
0.002989, -0.006466, 0.066246,
0.003538, -0.004636, 0.067771,
0.002074, -0.003233, 0.069784,
0.005490, -0.011102, 0.056730,
0.010492, 0.000854, 0.059048,
0.018117, 0.070882, 0.089121,
-0.008174, 0.120719, 0.121878,
0.013847, 0.091683, 0.121878,
0.055205, -0.102968, -0.075091,
0.019947, -0.095892, -0.092293,
-0.090341, 0.107848, 0.121878,
0.121817, -0.121878, -0.121817,
-0.022204, 0.086986, 0.095282,
-0.097783, 0.121817, 0.121878,
0.104371, -0.120292, -0.105225,
0.043859, -0.022875, -0.015311,
-0.088816, 0.113643, 0.121878,
0.121817, -0.121878, -0.121817,
0.010736, 0.104188, 0.106567,
-0.120109, 0.121817, 0.121878,
0.121817, -0.121878, -0.101565,
0.011651, 0.121817, 0.121878,
-0.085827, 0.121817, 0.121878,
0.121817, -0.121878, -0.121451,
0.121817, 0.029341, 0.043127,
-0.121817, 0.121817, 0.121878,
0.121817, -0.088389, -0.010919,
0.121817, -0.119804, -0.091744,
-0.083326, 0.121817, 0.121878,
0.121817, -0.121817, -0.071187,
0.121817, -0.046238, 0.011102,
-0.120597, 0.121817, 0.121878,
0.110227, -0.021472, 0.060207,
0.121817, -0.121878, -0.101260,
-0.108275, 0.121817, 0.121878,
0.121817, -0.116266, -0.052155,
0.121817, -0.087901, 0.004331,
-0.103334, 0.121817, 0.121878,
-0.068442, 0.115168, 0.121878,
0.121817, -0.121878, -0.119865,
0.099369, 0.121817, 0.121878,
-0.042090, 0.121817, 0.121878,
0.121817, -0.121878, -0.121817,
0.121817, -0.016958, 0.074115,
-0.120170, 0.121817, 0.121878,
0.109922, -0.068381, 0.069662,
0.121817, -0.000244, 0.081435,
-0.110105, 0.121817, 0.121878,
0.121817, -0.085888, 0.043310,
0.121817, -0.121878, -0.118279,
0.040016, 0.121817, 0.121878,
-0.117181, 0.121817, 0.121878,
0.121817, -0.121878, -0.121817,
0.121817, 0.042944, 0.090280,
-0.121878, 0.121817, 0.121878,
0.121817, -0.085949, 0.025193,
0.121817, -0.121878, -0.120963,
-0.004270, 0.121817, 0.121878,
0.121817, -0.057157, 0.055815,
0.121817, -0.121878, -0.121817,
0.015433, 0.121817, 0.121878,
-0.080947, 0.121817, 0.121878,
0.121817, -0.121878, -0.121817,
0.121817, 0.001708, 0.053924,
-0.113033, 0.121817, 0.121878,
0.121817, -0.121878, -0.110776,
0.121817, -0.047763, 0.004636,
-0.098210, 0.121817, 0.121878,
0.095282, 0.062159, 0.121878,
0.121817, -0.121878, -0.121817,
0.120841, 0.108397, 0.121878,
0.011468, 0.105530, 0.121878,
0.121817, -0.121878, -0.121817,
0.121817, 0.033550, 0.073322,
-0.121634, 0.121817, 0.121878,
0.121817, -0.019337, 0.109373,
0.121817, -0.121878, -0.121817,
-0.116144, 0.121817, 0.121878,
0.096563, 0.009882, 0.121878,
0.121817, -0.121878, -0.121817,
0.049898, 0.116266, 0.121878,
-0.121390, 0.121817, 0.121878,
0.121817, -0.120719, -0.089121,
0.121817, -0.096929, -0.078873,
-0.121878, 0.121817, 0.121878,
0.121817, -0.098088, -0.014701,
0.121817, -0.098027, -0.114253,
-0.085766, 0.121817, 0.121878,
-0.002501, 0.111996, 0.121878,
0.121817, -0.121878, -0.121817,
0.039711, 0.121817, 0.121878,
-0.114436, 0.121817, 0.121878,
0.121817, -0.042334, -0.002745,
0.121817, -0.121878, -0.120719,
0.023851, 0.121817, 0.121878,
0.121329, 0.083997, 0.120353,
0.121817, -0.121878, -0.121817,
0.073261, 0.093574, 0.121512,
-0.121878, 0.121817, 0.121878,
0.121817, -0.037637, 0.056974,
0.121817, -0.121878, -0.121817,
0.121817, 0.041785, 0.114680,
-0.060939, 0.121817, 0.121878,
0.121817, -0.094611, 0.087230,
0.121817, -0.121878, -0.121634,
0.007991, 0.121817, 0.121878,
-0.113033, 0.121817, 0.121878,
0.121817, -0.118279, 0.024888,
0.121817, -0.121878, -0.104310,
-0.121878, 0.121817, 0.121878,
0.079788, 0.051423, 0.121878,
0.121817, -0.121878, -0.121817,
0.114985, 0.098698, 0.112545,
-0.117730, 0.121817, 0.121878,
0.077714, 0.031232, 0.121878,
0.121817, -0.119682, -0.108946,
-0.005795, 0.121817, 0.121878,
-0.091683, 0.121817, 0.121878,
-0.043920, 0.097539, 0.121878,
0.006283, -0.011285, 0.069235,
-0.003599, -0.028792, 0.024461,
-0.026657, -0.012993, 0.043676,
-0.015311, -0.015372, 0.025864,
-0.018483, -0.007869, 0.018117,
-0.015982, 0.002928, 0.005124,
-0.017263, 0.007076, 0.003416,
-0.021289, 0.009577, 0.000488,
-0.032940, 0.019825, 0.019947,
-0.033367, 0.025315, 0.028060,
-0.034770, 0.016409, 0.045079,
-0.036234, 0.015921, 0.055327,
-0.037515, 0.012932, 0.065392,
-0.027877, 0.007198, 0.054595,
-0.030561, -0.000854, 0.061732,
-0.026352, 0.005490, 0.065026,
-0.027450, 0.008662, 0.066917,
-0.015982, -0.003050, 0.048983,
-0.022143, 0.001037, 0.067588,
-0.014335, 0.000793, 0.057035,
-0.013481, 0.003782, 0.069174,
-0.010431, 0.010675, 0.069784,
-0.005978, 0.012139, 0.066856,
-0.006405, 0.012688, 0.071919,
-0.004026, 0.010980, 0.070089,
-0.003355, 0.011407, 0.068991,
-0.001342, 0.014274, 0.067283,
-0.001464, 0.016287, 0.069418,
-0.000427, 0.015982, 0.069967,
-0.001281, 0.017141, 0.074237,
-0.000366, 0.017324, 0.074298,
-0.002074, 0.017141, 0.078202,
-0.000610, 0.013359, 0.073566,
-0.003416, 0.012017, 0.071309,
-0.003416, 0.010431, 0.066795,
-0.003538, 0.006649, 0.065331,
-0.005368, 0.005734, 0.067222,
-0.008235, 0.005063, 0.067588,
-0.008357, 0.003355, 0.063257,
-0.013664, -0.000976, 0.064477,
-0.014640, -0.000854, 0.058804,
-0.018178, -0.003416, 0.055266,
-0.020191, -0.001464, 0.050874,
-0.022326, -0.001586, 0.048251,
-0.024034, -0.008662, 0.046543,
-0.024217, -0.006893, 0.040626,
-0.026840, -0.003172, 0.036905,
-0.028121, -0.002379, 0.033611,
-0.028304, 0.001098, 0.028304,
-0.031354, 0.001769, 0.030805,
-0.030012, 0.004026, 0.034221,
-0.032208, 0.005551, 0.042517,
-0.033428, 0.007137, 0.047458,
-0.030561, 0.009760, 0.044652,
-0.032757, 0.012505, 0.050447,
-0.029158, 0.012566, 0.046970,
-0.026962, 0.010309, 0.047702,
-0.025315, 0.011895, 0.050569,
-0.021167, 0.014457, 0.050142,
-0.022265, 0.016409, 0.059292,
-0.020801, 0.020740, 0.061366,
-0.017751, 0.020557, 0.060085,
-0.015555, 0.024522, 0.064904,
-0.014274, 0.026779, 0.065209,
-0.013115, 0.023912, 0.063684,
-0.011651, 0.022509, 0.059536,
-0.011163, 0.019764, 0.059963,
-0.011712, 0.021716, 0.059597,
-0.009821, 0.019337, 0.061488,
-0.010614, 0.025193, 0.063501,
-0.009699, 0.020801, 0.065209,
-0.009577, 0.019764, 0.062830,
-0.006954, 0.018117, 0.058926,
-0.009699, 0.016104, 0.063989,
-0.006405, 0.019398, 0.058804,
-0.008784, 0.019398, 0.063318,
-0.007259, 0.018788, 0.061671,
-0.009272, 0.021045, 0.064355,
-0.008723, 0.023668, 0.065941,
-0.014579, 0.029402, 0.084668,
-0.010065, 0.025132, 0.076799,
-0.012200, 0.011163, 0.065148,
-0.006527, 0.009516, 0.045750,
-0.003843, -0.008540, 0.021228,
-0.004148, 0.006832, 0.008479,
-0.004880, 0.014762, 0.029829,
-0.006344, 0.005673, 0.071248,
-0.009272, 0.009699, 0.071797,
0.004026, 0.005917, 0.043432,
0.000549, -0.000854, 0.062952,
0.000671, -0.000549, 0.062281,
0.000610, 0.000671, 0.062647,
0.000000, -0.001098, 0.062708,
0.000366, -0.000122, 0.062708,
0.000305, -0.000061, 0.062708,
0.000366, -0.000122, 0.062708,
0.000366, -0.000061, 0.062830,
0.000366, -0.000122, 0.062830,
0.000427, -0.000122, 0.062708,
0.000366, -0.000122, 0.062769,
0.000427, -0.000122, 0.062891,
0.000427, -0.000122, 0.062769,
0.000427, -0.000061, 0.062769,
0.000427, -0.000122, 0.062830,
0.000427, -0.000122, 0.062769,
0.000427, -0.000061, 0.062830,
0.000366, -0.000183, 0.062830,
0.000366, -0.000183, 0.062830,
0.000427, -0.000061, 0.062830,
0.000366, -0.000122, 0.062769,
0.000427, -0.000122, 0.062830,
0.000427, -0.000122, 0.062830,
-0.002928, 0.001281, 0.063074,
0.004514, -0.001586, 0.063013,
0.006710, -0.013115, 0.061732,
-0.016287, -0.039040, 0.063806,
0.015067, 0.052582, 0.063623,
0.010553, 0.057035, 0.064416,
